,S&P 500,S&P 500 daily exposure,S&P/Gold/BTC 60/30/10 daily exposure,Static HMM daily exposure,Static HMM/Gold/BTC 60/30/10 daily exposure,Static HMM with momentum/Gold/BTC 60/30/10 daily exposure
2016-02-09,9224.454203374915,9234.60580145175,9744.031408352497,9270.525584576064,9993.613193670873,9770.19789443632
2016-02-10,9216.49828021302,9198.032214989693,9713.368440922057,9268.866720887052,9946.320851833429,9760.64208788177
2016-02-11,9096.607125216657,9055.534325855564,9749.97099857549,9161.61232442326,10035.969557639126,9820.452672979098
2016-02-12,9284.14922183007,9141.546078758738,9784.622527696694,9253.070352721048,10060.531592068242,9857.815538762965
2016-02-13,9284.14922183007,9141.546078758738,9784.622527696694,9253.070352721048,10060.531592068242,9857.815538762965
2016-02-14,9284.14922183007,9141.546078758738,9784.622527696694,9253.070352721048,10060.531592068242,9857.815538762965
2016-02-15,9284.14922183007,9105.441786135185,9719.609292335439,9253.070352721048,10016.66144774053,9814.246058668188
2016-02-16,9440.852798807375,9304.71144155624,9846.007866685733,9521.05469639548,10229.742847576616,9981.231928044086
2016-02-17,9595.066052392885,9410.414413316339,9945.467066650055,9703.03040430261,10373.66381613945,10126.57061467134
2016-02-18,9555.764205081232,9360.293840164613,9964.427568843776,9614.892057736186,10437.819741903964,10123.382651412127
2016-02-19,9551.290962811294,9344.604258911337,9957.052321343033,9630.500759540944,10445.864270839444,10134.95930441631
2016-02-20,9551.290962811294,9344.604258911337,9998.02673610299,9630.500759540944,10487.571875976922,10176.381066292988
2016-02-21,9551.290962811294,9344.604258911337,10002.114428436968,9630.500759540944,10491.732712898882,10180.513386900255
2016-02-22,9689.583389462154,9327.316864759561,9865.31429684695,9614.251252047272,10340.236776605518,10043.035792570867
2016-02-23,9567.203707196166,9407.583355434463,9995.47262846621,9643.380725544866,10479.457686486152,10142.916236557252
2016-02-24,9610.985083205362,9451.957548725217,10076.92573935302,9655.12719734068,10573.65208694419,10205.108731252887
2016-02-25,9727.390863126511,9554.921921151497,10131.847199991393,9750.179235341764,10611.336783437217,10254.726359782151
2016-02-26,9705.003996371835,9519.037781414158,10074.370658740172,9693.30054341781,10536.838989341524,10184.367460913065
2016-02-27,9705.003996371835,9519.037781414158,10075.291098122949,9693.30054341781,10537.77589893632,10185.297949393705
2016-02-28,9705.003996371835,9519.037781414158,10077.761420883506,9693.30054341781,10540.290425302665,10187.795242442206
2016-02-29,9628.890625140324,9341.527599916037,9970.32227940907,9486.795348524398,10423.589909268332,10063.66961355017
2016-03-01,9855.237941284768,9663.951367324431,10196.341456319646,9781.42773651133,10657.998019561965,10271.853770395855
2016-03-02,9899.509658646983,9695.37233405247,10210.584229488086,9833.79980069245,10675.790691106204,10298.529932649319
2016-03-03,9938.312183994754,9716.684326540424,10253.051719116778,9804.303336467081,10692.020374077842,10310.610415226663
2016-03-04,9970.647771461416,9717.829364212663,10246.152933800771,9782.132174281323,10674.61636189301,10289.574072130603
2016-03-05,9970.647771461416,9717.829364212663,10220.311960698962,9782.132174281323,10648.312994076476,10263.450974564585
2016-03-06,9970.647771461416,9717.829364212663,10220.311960698962,9782.132174281323,10648.312994076476,10263.450974564585
2016-03-07,9978.609981050911,9516.802922804554,10004.201648149212,9573.245791556094,10419.70285920423,10042.462453870414
2016-03-08,9869.66888487755,9618.595178241096,10154.639115613794,9708.935561375716,10585.809845380565,10213.845134761956
2016-03-09,9918.414742570789,9642.618111247044,10146.544423749752,9770.386765597537,10603.923820714856,10227.950186852495
2016-03-10,9926.374257977026,9632.59343916953,10178.222570306769,9726.624166829666,10626.219427997798,10239.755347855433
2016-03-11,10086.558719724113,9775.540458130738,10235.944045140262,9792.748225342346,10656.273340614705,10250.239164884624
2016-03-12,10086.558719724113,9775.540458130738,10211.435815061,9792.748225342346,10631.326563735705,10225.463360854006
2016-03-13,10086.558719724113,9775.540458130738,10217.379066242167,9792.748225342346,10637.376162612201,10231.47149877719
2016-03-14,10073.625742022969,9483.730431625607,9887.176897936275,9484.217297188774,10284.246769901078,9890.807531430646
2016-03-15,10057.2082873077,9703.901861282631,10088.29113075036,9735.736183872677,10505.715970538256,10110.577913193183
2016-03-16,10115.413422420992,9769.530867867752,10129.785433250363,9792.286864087655,10532.337891663017,10146.33101890761
2016-03-17,10179.584377329345,9802.641488942889,10237.306574891523,9857.4519581514,10655.850059542374,10273.975844111057
2016-03-18,10219.586712288168,9773.637392727727,10136.201481201178,9782.460399121655,10550.915025786975,10144.376237910386
2016-03-19,10219.586712288168,9773.637392727727,10138.354192852168,9782.460399121655,10553.106257755515,10146.5524522607
2016-03-20,10219.586712288168,9773.637392727727,10146.309180950744,9782.460399121655,10561.203591285046,10154.594290678197
2016-03-21,10234.08770464567,9813.427614528446,10154.793029917577,9846.023073023314,10585.416040369333,10177.056398813822
2016-03-22,10228.588876615388,9828.711114438376,10195.765514731533,9846.083404729687,10624.158418060893,10209.13462610866
2016-03-23,10161.08342089429,9769.439699273289,10098.843541406368,9771.066182124152,10521.427078059844,10102.3203376181
2016-03-24,10156.583236791768,9843.965770837962,10167.74771725504,9834.467251276148,10583.755275438449,10164.451170276618
2016-03-25,10156.583236791768,9880.31539294821,10207.206462872444,9834.467251276148,10601.462088911881,10182.036630023678
2016-03-26,10156.583236791768,9880.31539294821,10209.083376505705,9834.467251276148,10603.372587772006,10183.934035271208
2016-03-27,10156.583236791768,9880.31539294821,10230.638423664699,9834.467251276148,10625.313337893605,10205.724414362432
2016-03-28,10162.582284847014,9892.026690513989,10230.14565692484,9796.231725104111,10600.256194452426,10175.00070382539
2016-03-29,10256.587727097194,9945.409762151954,10268.49803136745,9815.397917744851,10622.273896525734,10192.56495364994
2016-03-30,10301.591364244594,10008.61721771229,10288.307031615865,9821.346525474444,10621.758827693799,10177.39064657978
2016-03-31,10276.59113972932,9965.089051594452,10277.4362946525,9739.014586381873,10587.270875359323,10143.49942042658
2016-04-01,10346.595899453077,9996.225784099977,10252.702422145043,9753.510438519856,10546.200109726991,10108.124792636754
2016-04-02,10346.595899453077,9996.225784099977,10259.772677062538,9753.510438519856,10553.396878785137,10115.272238605552
2016-04-03,10346.595899453077,9996.225784099977,10259.847932727589,9753.510438519856,10553.473481064406,10115.348315890753
2016-04-04,10313.092832574468,9979.189554471683,10246.358432769917,9716.955264854969,10537.439849131762,10090.137953881955
2016-04-05,10210.086124058156,9901.161797291676,10241.557690327712,9652.49642687591,10571.237339782681,10094.32166980091
2016-04-06,10321.592980754545,10022.934649920195,10304.347149533409,9762.712633453126,10633.651400870447,10149.489787226026
2016-04-07,10198.086231825486,9878.013679577745,10239.742434192993,9634.068500698291,10570.660489657752,10095.586164262422
2016-04-08,10225.583964221243,9910.560233301818,10272.59292340311,9683.909460291428,10621.082207628117,10138.857373485409
2016-04-09,10225.583964221243,9910.560233301818,10270.309090348355,9683.909460291428,10618.75750798797,10136.548606184782
2016-04-10,10225.583964221243,9910.560233301818,10275.551221340673,9683.909460291428,10624.09344093021,10141.84796928642
2016-04-11,10201.584179755904,9849.945962552823,10261.71130055504,9631.288770813273,10633.617961000951,10133.342220842971
2016-04-12,10296.594552361448,9924.106020368914,10312.695299877942,9696.571551437453,10670.501475175286,10178.715675292866
2016-04-13,10400.599006744438,10012.608126327283,10325.296825508538,9781.848027220465,10690.65384797542,10188.534915030366
2016-04-14,10401.098328708318,10034.851487746322,10292.880529189006,9820.775397231466,10660.081215526,10165.572615182986
2016-04-15,10389.598656500615,10012.31623596176,10308.515671149806,9763.215333713068,10643.544720275151,10160.522177258594
2016-04-16,10389.598656500615,10012.31623596176,10310.595247264253,9763.215333713068,10645.66150803021,10162.624457599186
2016-04-17,10389.598656500615,10012.31623596176,10302.913442192754,9763.215333713068,10637.842245826174,10154.858784744094
2016-04-18,10462.601144129823,10075.178342852514,10342.106764668217,9818.990872462451,10680.07735193199,10189.51647950993
2016-04-19,10495.599500678034,10103.487072424228,10424.717831664408,9854.515462058234,10752.117414232487,10277.065268110031
2016-04-20,10505.601206994097,10064.236106630688,10394.81409013549,9808.192709138673,10738.222374303763,10243.00675837182
2016-04-21,10449.099693761167,10028.519099642315,10389.569323584292,9772.079026634996,10756.286254398843,10237.859675132575
2016-04-22,10449.099693761167,10086.34114943497,10387.910667979459,9818.319338090047,10725.8498470409,10228.566326462367
2016-04-23,10449.099693761167,10086.34114943497,10398.932322827692,9818.319338090047,10737.068721820806,10239.70831263313
2016-04-24,10449.099693761167,10086.34114943497,10418.994293748143,9818.319338090047,10757.489678809,10259.989314500077
2016-04-25,10431.095365106732,10056.613518306904,10429.041347048695,9800.26038240337,10777.956027651646,10277.505139448442
2016-04-26,10446.601287819594,10079.039626748889,10465.715855912806,9804.491391495863,10780.922095747794,10303.368889534424
2016-04-27,10468.10087022119,10120.24542731975,10465.728628343822,9820.876576393168,10762.429783186995,10287.971167766966
2016-04-28,10373.094987921075,10023.541148245082,10457.730841993398,9694.157799839071,10730.971907712332,10262.866946383354
2016-04-29,10317.092796652025,9928.809428363835,10458.372283994155,9605.527524911595,10733.219873996153,10268.236847154289
2016-04-30,10317.092796652025,9928.809428363835,10441.982931500761,9605.527524911595,10716.537252749265,10251.668560327707
2016-05-01,10317.092796652025,9928.809428363835,10450.26772159048,9605.527524911595,10725.039877414538,10259.802352793073
2016-05-02,10399.098346669538,9978.240133429366,10465.717957664725,9661.57764626779,10738.094888486334,10280.240444600271
2016-05-03,10308.59175041086,9883.733587261448,10406.245836094296,9562.541655589612,10703.838807706492,10216.981303383644
2016-05-04,10251.088899066912,9871.780313430645,10366.365005542779,9479.27159597443,10656.633395423789,10131.90965088863
2016-05-05,10249.08712090596,9903.430103602692,10398.708212888485,9505.533903321102,10701.843219492222,10160.873345378957
2016-05-06,10286.587457678868,9944.196549114407,10506.005587091138,9567.879010991672,10808.492789371387,10280.883240358502
2016-05-07,10286.587457678868,9944.196549114407,10503.509187497371,9567.879010991672,10805.930751162758,10278.432339854515
2016-05-08,10286.587457678868,9944.196549114407,10503.537248162655,9567.879010991672,10805.959549635887,10278.459889089367
2016-05-09,10295.088503920033,9951.281533122095,10445.425308449261,9546.161604230923,10729.258021702126,10203.110898172205
2016-05-10,10423.09723307379,10101.128236156286,10524.129988564993,9732.62440862418,10791.94724411214,10306.952947171681
2016-05-11,10325.595639015364,10004.932685855392,10493.19789931645,9683.80695425077,10786.055197298743,10304.917997475677
2016-05-12,10328.593366920815,10018.643341842446,10500.61615062048,9721.550120117532,10783.988056172693,10327.876385439318
2016-05-13,10238.586092626016,9948.248960426246,10469.363520831123,9649.834269206678,10762.531161216095,10294.879413358425
2016-05-14,10238.586092626016,9948.248960426246,10469.36581731644,9649.834269206678,10762.533518083621,10294.881667988268
2016-05-15,10238.586092626016,9948.248960426246,10473.826811812787,9649.834269206678,10767.111806902712,10299.261356915746
2016-05-16,10339.592819103551,10074.57216684837,10560.969857901262,9753.719461092958,10844.96302314386,10373.081579546482
2016-05-17,10243.089868972884,9980.542744953837,10507.628445150085,9676.685270765616,10806.10410587391,10329.634911630148
2016-05-18,10246.08849493942,10012.519192873446,10535.86645529842,9742.748869795338,10844.794565231228,10379.853039943024
2016-05-19,10210.58364989986,10034.888864655677,10487.887353884817,9771.88081933706,10834.547112211469,10337.545106759067
2016-05-20,10275.09047965442,10084.990060983608,10518.97881041137,9837.145718960035,10864.997119016582,10378.824748323397
2016-05-21,10275.09047965442,10084.990060983608,10520.195027665926,9837.145718960035,10866.245314651584,10380.018798943174
2016-05-22,10275.09047965442,10084.990060983608,10511.013917642977,9837.145718960035,10856.822802832903,10371.005022767842
2016-05-23,10261.091503444057,10075.769682779543,10515.317039152771,9812.7738892602,10856.178587839488,10365.335077778927
2016-05-24,10394.097942542045,10204.084848398483,10544.663490133024,9932.654307695611,10912.273225311486,10391.420772303942
2016-05-25,10464.601126168593,10284.823370648888,10595.421810471189,10037.050461168887,10964.439612624506,10458.086800562134
2016-05-26,10467.601548257304,10262.411962149947,10571.723906614225,9984.422949528845,10919.240042552525,10415.004329928719
2016-05-27,10512.604287343616,10290.32509733461,10614.896544771269,9999.544605400044,10969.883892522521,10449.780942075888
2016-05-28,10512.604287343616,10290.32509733461,10748.928360902351,9999.544605400044,11107.439849091774,10581.369909854178
2016-05-29,10512.604287343616,10290.32509733461,10739.90933973557,9999.544605400044,11098.183687982222,10572.515268322295
2016-05-30,10512.604287343616,10335.764456473093,10805.492158152874,9999.544605400044,11136.064250879253,10608.752624339455
2016-05-31,10492.602670833661,10318.698798175252,10792.38796686162,9964.040549546547,11153.364128339472,10583.724224420099
2016-06-01,10514.103151296344,10333.185668168891,10804.739743802967,9991.193563877012,11164.20115745101,10604.263831935568
2016-06-02,10546.105558100055,10348.668494410065,10810.122193196265,9982.360217890275,11170.917004746167,10594.299882350731
2016-06-03,10514.604269382395,10301.835739623695,10887.857171660205,9882.421937376388,11266.319794353847,10635.634917960064
2016-06-04,10514.604269382395,10301.835739623695,10896.234870769465,9882.421937376388,11274.917770924549,10643.85992609594
2016-06-05,10514.604269382395,10301.835739623695,10901.57019943775,9882.421937376388,11280.393383057266,10649.098013682033
2016-06-06,10568.108054709872,10299.558708683478,10912.75688907165,9862.221385324092,11293.22848286283,10648.555823312587
2016-06-07,10584.604538800722,10262.30868481213,10844.972514505755,9726.964139850274,11208.708084830754,10518.470250142258
2016-06-08,10619.110739912521,10289.917013408569,10909.058248376716,9722.926255387987,11302.405344199105,10561.698614929503
2016-06-09,10604.609747555021,10238.204271923774,10868.952771941187,9637.491959148861,11292.48552156153,10499.65192456466
2016-06-10,10504.103241102452,10168.064272629119,10850.782740802602,9530.619231094239,11290.093710620604,10456.828438736944
2016-06-11,10504.103241102452,10168.064272629119,10919.326251835935,9530.619231094239,11360.43945761536,10524.122683679165
2016-06-12,10504.103241102452,10168.064272629119,11074.08498409906,9530.619231094239,11519.267309601484,10676.060801217343
2016-06-13,10423.097233073786,10123.223729994023,11162.259188701675,9484.603410944663,11588.580007141753,10760.940420369556
2016-06-14,10402.59629459995,10071.523152568836,11073.425685899654,9392.930561258581,11547.902444190942,10647.0513555624
2016-06-15,10388.098894486795,10095.238106670608,11127.542224377397,9406.180506372611,11604.009772759426,10693.974653018982
2016-06-16,10419.098167057315,10102.12858641713,11314.518060048806,9427.220686063154,11791.372682023699,10886.74726618528
2016-06-17,10380.297437831712,10064.222631718963,11240.905343196815,9424.365440979413,11694.549561874659,10836.130954617522
2016-06-18,10380.297437831712,10064.222631718963,11258.07728500031,9424.365440979413,11712.173010911722,10852.98992259913
2016-06-19,10380.297437831712,10064.222631718963,11275.80306338952,9424.365440979413,11730.364858732974,10870.392633005005
2016-06-20,10447.147308959946,10124.722866138005,11243.53872374098,9467.588092187823,11691.816340133557,10828.913894206089
2016-06-21,10476.798591840208,10141.344856410857,11035.70854129958,9500.296089250787,11485.2740831051,10635.519015850674
2016-06-22,10459.712081615782,10136.89985926868,10866.940085881817,9488.033943664925,11289.960372837977,10464.728042294362
2016-06-23,10595.921006546856,10256.944676693947,10986.299115418426,9722.987874438179,11405.135739801408,10657.997864241517
2016-06-24,10215.431383642706,9876.25324269601,10979.24055146457,9252.509395545745,11398.638151985386,10585.634398495426
2016-06-25,10215.431383642706,9876.25324269601,10978.828674224105,9252.509395545745,11398.215445127886,10585.230028081822
2016-06-26,10215.431383642706,9876.25324269601,10895.164181757733,9252.509395545745,11312.351136008638,10503.090394962348
2016-06-27,10032.47658305717,9752.680138759351,10909.846975811675,9077.762824004121,11343.121319045205,10482.159595422689
2016-06-28,10213.422420993067,9864.821347459605,10942.040635820244,9239.789455790446,11373.822512280645,10548.049314751072
2016-06-29,10387.333746441425,10006.078544465123,11022.771143387761,9436.266292876491,11447.195117472493,10665.614149139148
2016-06-30,10529.07203347971,10116.396618780991,11145.171665457736,9529.540080278079,11561.820528593365,10777.169470489102
2016-07-01,10551.188583847466,10139.955887120075,11212.283965073877,9452.399124851996,11619.845259407111,10779.065349691056
2016-07-02,10551.188583847466,10139.955887120075,11276.417866824908,9452.399124851996,11685.665453884321,10842.030354378887
2016-07-03,10551.188583847466,10139.955887120075,11171.022564825462,9452.399124851996,11577.498960264178,10738.555974943305
2016-07-04,10551.188583847466,9910.139506009004,10975.01059356274,9452.399124851996,11525.162860506118,10688.490143433946
2016-07-05,10475.294339520968,10038.642720346947,11169.043185553488,9544.898152348342,11745.931132999202,10858.60996703096
2016-07-06,10538.121795044493,10134.6077505615,11282.976883457242,9627.12666249842,11863.71530430722,10963.671680193263
2016-07-07,10531.584808398662,10134.948833151799,11188.60937896999,9639.413157163744,11753.520589184014,10878.680589480893
2016-07-08,10688.405133317163,10288.202646302065,11338.779667889019,9784.933343572402,11895.886740090598,11024.3569446516
2016-07-09,10688.405133317163,10288.202646302065,11302.302019817154,9784.933343572402,11858.449973815532,10988.544133967442
2016-07-10,10688.405133317163,10288.202646302065,11298.551739234044,9784.933343572402,11854.601085932758,10984.862205563757
2016-07-11,10726.103043529014,10324.489045887787,11313.588144613766,9780.276297795343,11844.08134151796,10974.162567131696
2016-07-12,10804.011638871669,10390.61190665696,11340.21962888524,9822.002011727456,11855.537313795481,10986.064368427227
2016-07-13,10802.503794308082,10395.07372714119,11342.22080797769,9856.612360944167,11880.863103492113,11007.428033023853
2016-07-14,10862.81847491266,10450.141641144026,11357.206316643986,9876.840142751473,11885.490009773896,11000.978343701889
2016-07-15,10848.24743379044,10393.378401924849,11302.388992145367,9822.375154759107,11832.317609628042,10947.448301864946
2016-07-16,10848.24743379044,10393.378401924849,11296.584682241035,9822.375154759107,11826.360685189045,10941.749780640484
2016-07-17,10848.24743379044,10393.378401924849,11340.191975715308,9822.375154759107,11871.114558861715,10984.562292635936
2016-07-18,10877.395802462477,10373.979536561566,11296.040044152829,9840.518258390743,11854.695515462643,10964.850997042386
2016-07-19,10866.338874370229,10386.032119314279,11320.892388918348,9925.699483608028,11911.038385798991,11036.330383383249
2016-07-20,10911.576905461103,10451.66401972551,11325.19997192006,9998.57906574159,11922.44029165739,11046.56902029474
2016-07-21,10870.359493852764,10418.132989426162,11333.378763380912,10023.282487697315,11956.470319058275,11091.190667021037
2016-07-22,10919.114332156865,10434.98059914772,11279.138764051519,10015.278207703956,11879.712227181086,11022.376344113594
2016-07-23,10919.114332156865,10434.98059914772,11290.627589368454,10015.278207703956,11891.503131773337,11033.655775431316
2016-07-24,10919.114332156865,10434.98059914772,11303.959302486881,10015.278207703956,11905.185379792112,11046.74450629097
2016-07-25,10889.458558971171,10415.280670418028,11269.564190910976,10036.312927209285,11865.712894256147,11038.65039271875
2016-07-26,10894.487701053416,10432.611330675514,11284.122826153382,10115.056495434708,11873.997496041657,11092.631435618117
2016-07-27,10882.922470386427,10407.54105041815,11282.162493359818,10088.106749646722,11891.26905148667,11088.980577344451
2016-07-28,10895.48814110335,10397.495374626253,11281.10968471735,10012.846788207891,11876.426840672902,11045.976845901678
2016-07-29,10913.081157780345,10394.57496103809,11314.883350728338,10020.457902898172,11928.938616007323,11085.818041492199
2016-07-30,10913.081157780345,10394.57496103809,11310.372194919632,10020.457902898172,11924.30884696881,11081.389105486633
2016-07-31,10913.081157780345,10394.57496103809,11239.942841879682,10020.457902898172,11852.027672934062,11012.243389675725
2016-08-01,10904.034988459907,10377.306068663187,11197.891402254456,10044.954114918926,11813.105173144704,10998.17330979145
2016-08-02,10834.168530143414,10293.916690445578,11063.335249172644,9898.260525108033,11660.461829866665,10822.622091832183
2016-08-03,10865.833265978747,10328.759295643582,11101.17657969132,9856.077060098558,11657.732670221654,10809.73384183494
2016-08-04,10877.395802462477,10410.887184399742,11213.091174516654,9931.509322557758,11748.336894700264,10916.915349726874
2016-08-05,10966.36402008064,10462.73134764384,11170.643634964152,9974.36628574238,11682.76443162595,10870.632066838141
2016-08-06,10966.36402008064,10462.73134764384,11193.595992487924,9974.36628574238,11706.96668784359,10893.119454093963
2016-08-07,10966.36402008064,10462.73134764384,11202.448903241808,9974.36628574238,11716.301694677439,10901.793022038244
2016-08-08,10959.824339251552,10497.578136977736,11231.901118763508,9955.172621346586,11728.142969041775,10895.842088950802
2016-08-09,10966.36402008064,10483.136717235022,11221.99078059413,9968.552674658311,11738.945716792075,10904.134866353847
2016-08-10,10939.217429569555,10426.05570517553,11192.798950107195,9888.218890321621,11697.197831364203,10858.847196620813
2016-08-11,10989.98482276764,10444.669273660953,11182.443161375351,9893.574317365272,11674.313337267002,10840.40071125934
2016-08-12,10980.43484117789,10423.275311822426,11143.87246169098,9909.773675346323,11642.48906319483,10826.892145952665
2016-08-13,10980.43484117789,10423.275311822426,11140.338030286232,9909.773675346323,11638.76216000622,10823.42931527632
2016-08-14,10980.43484117789,10423.275311822426,11113.233681641086,9909.773675346323,11610.18181091386,10796.87404819019
2016-08-15,11012.098678952136,10477.136884983547,11163.511178387806,9975.100169278438,11654.606633090523,10854.971084702316
2016-08-16,10955.30709198839,10369.144987374359,11114.415543124398,9863.753338445547,11605.256137410632,10802.094938399932
2016-08-17,10975.913103609302,10397.65821344945,11109.770951058574,9869.74894021649,11598.79654561574,10783.373323787206
2016-08-18,11000.538836651664,10422.491939133603,11149.620139507248,9855.583930353301,11619.021853884124,10797.289400795336
2016-08-19,10984.453664538256,10381.703783398203,11087.941586571806,9851.6897361998,11562.220387038771,10760.219686486336
2016-08-20,10984.453664538256,10381.703783398203,11098.773664844159,9851.6897361998,11573.642339378328,10770.832327851978
2016-08-21,10984.453664538256,10381.703783398203,11098.07907452497,9851.6897361998,11572.909924294,10770.151808586124
2016-08-22,10983.954342574376,10420.303418144435,11142.577207555225,9858.856472922063,11597.592754298923,10793.938153185007
2016-08-23,11006.06909681996,10426.225468631928,11141.336127009345,9844.227568649381,11587.524112803252,10779.311754113522
2016-08-24,10949.775933759007,10374.396481805372,11062.275926513288,9818.700880006161,11541.236528024894,10717.966495418197
2016-08-25,10942.234016757813,10368.748266750295,11044.210024262109,9893.9208118119,11545.469538064754,10753.45582272108
2016-08-26,10921.62620901473,10322.323858585414,11009.717460545506,9883.74276360706,11513.916500819527,10742.460581617319
2016-08-27,10921.62620901473,10322.323858585414,10992.391932643437,9883.74276360706,11495.647490110825,10725.48603532325
2016-08-28,10921.62620901473,10322.323858585414,10999.471000154437,9883.74276360706,11503.112056899043,10732.421694649971
2016-08-29,10975.407495217818,10439.224268317384,11106.563960755813,9987.019616738196,11608.697469769728,10831.136300247868
2016-08-30,10957.31605463803,10359.953204312922,11007.601760885163,9913.006753136982,11517.425879039922,10735.764777996546
2016-08-31,10926.150640766577,10341.54854781336,10984.696451619113,9902.273859349316,11501.139718775912,10717.94535078586
2016-09-01,10926.655351096975,10350.995555850839,11002.038116006812,9938.683599584985,11514.684809961236,10752.9387445123
2016-09-02,10975.9131036093,10388.648477355486,11053.125967572258,9960.189066697605,11558.221798556382,10793.237847030006
2016-09-03,10975.9131036093,10388.648477355486,11093.668594714703,9960.189066697605,11600.972224033221,10832.95915914255
2016-09-04,10975.9131036093,10388.648477355486,11112.303010096057,9960.189066697605,11620.621399289332,10851.216077392986
2016-09-05,10975.9131036093,10388.948649132777,11108.969434112534,9960.189066697605,11616.900933523544,10847.759228011058
2016-09-06,11009.084785947134,10455.592167092389,11241.925689926002,10035.20377165752,11765.17618430367,10985.123493842771
2016-09-07,11008.077161408513,10413.669229458905,11191.936420814223,9982.662133392827,11694.39280743434,10928.150162999907
2016-09-08,10982.946718035755,10399.813514138908,11189.600922247073,9969.44860444791,11704.338607655083,10925.956597261302
2016-09-09,10720.072563335754,10189.323695353016,11046.936345490627,9782.436754912671,11585.268617619346,10796.667751541967
2016-09-10,10720.072563335754,10189.323695353016,11048.099761508654,9782.436754912671,11586.495388879197,10797.80759900687
2016-09-11,10720.072563335754,10189.323695353016,11017.952754900647,9782.436754912671,11554.706690164207,10768.271312309704
2016-09-12,10873.87719912708,10345.630129841584,11103.695758049518,9968.634857062056,11631.704615013048,10875.696979670704
2016-09-13,10717.55619617246,10222.711003321421,11031.852933590602,9883.268062549449,11559.358101974158,10827.15386351283
2016-09-14,10713.538270873181,10236.17431907942,11056.906854789539,9938.69451451453,11577.307624398823,10879.689645969796
2016-09-15,10820.600623254393,10316.259542450684,11073.009396683106,10082.071398221646,11578.038448515346,10939.100201878618
2016-09-16,10778.769835924239,10273.134752659711,11024.060902546147,10040.944499799203,11516.915482648861,10891.437238756316
2016-09-17,10778.769835924239,10273.134752659711,11022.280236342931,10040.944499799203,11515.037848090251,10889.692645398376
2016-09-18,10778.769835924239,10273.134752659711,11029.283999598649,10040.944499799203,11522.423009837883,10896.55452598804
2016-09-19,10780.793167551255,10298.367559658465,11073.688172217557,10022.39111366499,11569.987561436783,10911.786002366685
2016-09-20,10781.295183698392,10261.233565899161,11032.409085977408,9987.19416345504,11534.611980008804,10871.739133136298
2016-09-21,10902.536124507185,10358.278766596653,11100.512884854574,10073.368979144934,11572.390211076963,10933.598613407981
2016-09-22,10971.240491778246,10398.636000882461,11148.281292493766,10091.9373469856,11616.32165424003,10966.989831034492
2016-09-23,10911.124282673703,10333.297587963292,11106.08596555875,9999.258630235328,11565.075327178234,10906.070863570441
2016-09-24,10911.124282673703,10333.297587963292,11105.697783432794,9999.258630235328,11564.66600611996,10905.690545261827
2016-09-25,10911.124282673703,10333.297587963292,11102.479311375819,9999.258630235328,11561.272268231749,10902.537273209391
2016-09-26,10822.720047417622,10042.273373676922,10843.444999862884,9712.404568727576,11289.25840469874,10644.593552745459
2016-09-27,10889.907589514236,10307.244675720605,11064.514720257992,10033.925774704088,11519.15996843091,10904.76140834188
2016-09-28,10943.962784348589,10356.311426949209,11076.750643057949,10047.213184785944,11543.125741721693,10894.321539365972
2016-09-29,10844.94975348223,10252.82190352512,11012.87823242573,10028.877838355638,11499.593871332245,10885.436454484565
2016-09-30,10926.782875771207,10357.993971788246,11079.193924606412,10158.92438915146,11570.07338217959,10969.306573396174
2016-10-01,10926.782875771207,10357.993971788246,11086.800914429181,10158.92438915146,11578.09461993457,10976.75946035206
2016-10-02,10926.782875771207,10357.993971788246,11081.265875440047,10158.92438915146,11572.258163629342,10971.33655052261
2016-10-03,10900.517283185598,10313.70710561313,11035.890792620576,10107.671516579254,11515.670818800936,10921.236364106362
2016-10-04,10844.949753482228,10272.111584270402,10903.96255436453,10136.276197939094,11399.540753254136,10837.282583325621
2016-10-05,10892.940341802045,10363.767195362561,10978.13758289424,10240.965753668575,11485.363836278106,10920.724566092173
2016-10-06,10900.517283185596,10377.537882879813,10970.480291992457,10263.751180502792,11498.130582248326,10919.49339711191
2016-10-07,10863.13189823171,10353.539367220506,10964.154877923607,10264.217230831335,11517.170085937567,10928.858166601247
2016-10-08,10863.13189823171,10353.539367220506,10967.732364238445,10264.217230831335,11520.94238864404,10932.36317997867
2016-10-09,10863.13189823171,10353.539367220506,10963.490589649204,10264.217230831335,11516.469623032926,10928.207335519497
2016-10-10,10919.715135023478,10432.865909915023,11025.53975114808,10319.733461596876,11565.366006904918,10975.181926728412
2016-10-11,10781.802588212044,10364.827454053935,11043.29787170776,10238.87256778389,11602.215063143638,10982.510660110695
2016-10-12,10795.948846440528,10469.413226966079,11123.834003635218,10297.335359469173,11665.269379122572,11033.484518093475
2016-10-13,10760.58050668606,10505.781829975294,11172.105416062745,10322.012169060265,11731.39538806684,11073.931756065134
2016-10-14,10766.141300931284,10416.940091225926,11093.843679971764,10261.649858001696,11689.758876282374,11013.925955763483
2016-10-15,10766.141300931284,10416.940091225926,11090.67795584424,10261.649858001696,11686.420758776609,11010.824363069705
2016-10-16,10766.141300931284,10416.940091225926,11096.133885089077,10261.649858001696,11692.173797319687,11016.169765764915
2016-10-17,10728.76040628283,10182.021578380767,10888.207768249744,10042.229812630707,11485.138039307843,10817.100133704327
